741.67,149.78
743.39,149.72
745.1,149.27
746.82,148.12
748.54,146.97
750.26,146.27
751.98,145.44
753.7,144.3
755.42,143.02
757.14,140.03
758.87,118.89
760.59,76.964
762.31,72.935
764.03,81.667
765.75,100.26
767.47,117.47
769.19,126.28
770.91,129.6
772.63,130.33
774.35,129.86
776.07,129.08
777.79,128.06
779.51,127.49
781.23,126.35
782.95,125.17
784.67,124.19
786.4,123.03
788.12,120.81
789.84,118.6
791.56,117.35
793.28,116.75
795,116.53
796.72,115.63
798.44,115.51
800.17,114.24
801.89,112.78
803.61,111.91
805.33,112.15
807.05,111.73
808.77,109.85
810.49,107.01
812.22,103.35
813.94,97.414
815.66,93.055
817.38,91.534
819.1,91.707
820.83,95.194
822.55,91.597
824.27,92.087
825.99,95.51
827.72,93.894
829.44,92.887
831.16,93.214
832.88,92.574
834.6,93.974
836.33,95.582
838.05,95.713
839.77,96.132
841.49,96.542
843.22,96.091
844.94,95.456
846.66,94.343
848.39,91.941
850.11,89.256
851.83,88.718
853.56,81.848
855.28,83.285
857,89.734
858.72,90.437
860.45,89.442
862.17,88.804
863.89,86.716
865.62,79.636
867.34,79.732
869.06,83.352
870.79,84.972
872.51,85.082
874.24,84.413
875.96,83.625
877.68,83.071
879.41,82.569
881.13,81.448
882.85,81.531
884.58,81.02
886.3,80.326
888.03,79.965
889.75,79.547
891.47,78.317
893.2,75.758
894.92,71.77
896.65,67.192
898.37,63.358
900.1,60.937
901.82,62.504
903.55,67.156
905.27,67.743
906.99,62.305
908.72,57.685
910.44,57.875
912.17,59.677
913.89,58.741
915.62,58.668
917.34,59.15
919.07,61.413
920.79,62.98
922.52,61.695
924.24,60.226
925.97,59.386
927.69,55.855
929.42,48.691
931.14,40.306
932.87,31.733
934.6,28.636
936.32,29.519
938.05,33.203
939.77,40.031
941.5,39.716
943.22,36.518
944.95,34.603
946.68,34.884
948.4,36.125
950.13,36.987
951.85,36.996
953.58,37.111
955.31,37.56
957.03,39.038
958.76,39.62
960.48,40.082
962.21,41.528
963.94,42.95
965.66,44.397
967.39,47.912
969.12,51.278
975.17,49.35
980.85,50.448
986.52,52.314
992.2,52.513
997.87,51.714
1003.6,50.384
1009.2,49.44
1014.9,48.653
1020.6,47.649
1026.2,46.627
1031.9,45.698
1037.6,44.73
1043.3,43.76
1048.9,42.773
1054.6,41.676
1060.3,40.355
1065.9,39.073
1071.6,38.171
1077.3,37.632
1082.9,36.615
1088.6,35.416
1094.3,33.609
1099.9,31.656
1105.6,29.268
1111.2,24.996
1116.9,17.899
1122.6,13.566
1128.2,13.415
1133.9,14.722
1139.5,17.016
1145.2,15.917
1150.8,16.411
1156.5,19.344
1162.2,22.388
1167.8,24.015
1173.5,24.209
1179.1,23.704
1184.8,23.314
1190.4,23.436
1196.1,23.099
1201.7,22.364
1207.4,22.177
1213,22.065
1218.7,22.029
1224.3,21.8
1230,21.701
1235.6,21.486
1241.3,21.054
1246.9,20.533
1252.6,19.777
1258.2,18.534
1263.8,16.979
1269.5,16.421
1275.1,17.29
1280.8,17.559
1286.4,17.675
1292,17.419
1297.7,16.731
1303.3,15.927
1309,15.069
1314.6,14.075
1320.2,13.187
1325.9,12.078
1331.5,10.301
1337.1,9.517
1342.8,7.652
1348.4,3.908
1354,0.967
1359.7,0.083
1365.3,0.01
1370.9,0.03
1376.6,0.06
1382.2,0.048
1387.8,0.077
1393.4,0.106
1399.1,0.173
1404.7,0.222
1410.3,0.426
1415.9,0.834
1421.6,1.408
1427.2,2.056
1432.8,2.028
1438.4,2.095
1444,3.032
1449.7,3.958
1455.3,5.016
1460.9,5.248
1466.5,4.405
1472.1,4.156
1477.8,4.688
1483.4,5.256
1489,6.219
1494.6,7.255
1500.2,7.787
1505.8,7.973
1511.4,8.313
1517.1,8.498
1522.7,8.709
1528.3,8.785
1533.9,8.776
1539.5,8.722
1545.1,8.576
1550.7,8.422
1556.3,8.296
1561.9,8.128
1567.5,7.706
1573.1,7.232
1578.7,7.2
1584.3,7.383
1589.9,7.43
1595.5,7.229
1601.1,6.755
1606.7,6.538
1612.3,6.65
1617.9,6.856
1623.5,6.866
1629.1,6.76
1634.7,6.59
1640.3,6.384
1645.9,6.252
1651.5,6.182
1657.1,6.127
1662.7,5.977
1668.3,5.851
1673.9,5.796
1679.5,5.687
1685.1,5.585
1690.7,5.467
1696.3,5.355
1701.9,5.242
1707.4,5.097
1713,4.999
1718.6,4.887
1724.2,4.71
1729.8,4.601
1735.4,4.445
1741,4.332
1746.5,4.245
1752.1,4.179
1757.7,4.043
1763.3,3.822
1768.9,3.573
1774.5,3.258
1780,2.941
1785.6,2.665
1791.2,2.246
1796.8,1.693
1802.3,1.129
1807.9,0.725
1813.5,0.432
1819.1,0.239
1824.6,0.149
1830.2,0.06
1835.8,0.011
1841.4,0.007
1846.9,0.01
1852.5,0.007
1858.1,0.008
1863.6,0.012
1869.2,0.01
1874.8,0.016
1880.3,0.032
1885.9,0.045
1891.5,0.045
1897,0.036
1902.6,0.017
1908.2,0.015
1913.7,0.04
1919.3,0.081
1924.8,0.108
1930.4,0.147
1936,0.232
1941.5,0.348
1947.1,0.46
1952.7,0.533
1958.2,0.622
1963.8,0.891
1969.3,1.233
1974.9,1.54
1980.4,1.761
1986,1.848
1991.5,1.76
1997.1,1.311
2002.6,0.733
2008.2,0.609
2013.7,0.681
2019.3,0.93
2024.8,1.36
2030.4,1.733
2035.9,1.916
2041.5,1.857
2047,1.608
2052.6,1.345
2058.1,1.32
2063.7,1.327
2069.2,1.332
2074.8,1.464
2080.3,1.624
2085.8,1.677
2091.4,1.679
2096.9,1.675
2102.5,1.66
2108,1.647
2113.5,1.627
2119.1,1.601
2124.6,1.59
2130.1,1.598
2135.7,1.597
2141.2,1.584
2146.7,1.554
2152.3,1.503
2157.8,1.475
2163.3,1.428
2168.9,1.42
2174.4,1.424
2179.9,1.399
2185.5,1.365
2191,1.363
2196.5,1.322
2202,1.299
2207.6,1.317
2213.1,1.323
2218.6,1.311
2224.1,1.3
2229.7,1.287
2235.2,1.269
2240.7,1.248
2246.2,1.222
2251.8,1.192
2257.3,1.153
2262.8,1.134
2268.3,1.122
2273.8,1.113
2279.3,1.105
2284.9,1.086
2290.4,1.053
2295.9,1.022
2301.4,1.027
2306.9,1.043
2312.4,1.016
2318,0.933
2323.5,0.935
2329,0.964
2334.5,0.941
2340,0.876
2345.5,0.834
2351,0.787
2356.5,0.808
2362,0.833
2367.5,0.754
2373,0.702
2378.6,0.707
2384,0.677
2389.5,0.692
2395.1,0.716
2400.6,0.711
2406.1,0.653
2411.6,0.597
2417.1,0.549
2422.6,0.604
2428.1,0.652
2433.6,0.589
2439,0.593
2444.6,0.523
2450.1,0.416
2455.5,0.511
2461,0.538
2466.5,0.474
2472,0.399
2477.5,0.331
2483,0.224
2488.5,0.16
2494,0.153
2499.5,0.185
2505,0.146
